DevID,DataYear,DataMonth,DataDay,DataHour,DataMinute,DataValue
1,2013,11,9,21,0,0.0000
1,2013,11,9,22,0,0.1255
1,2013,11,9,23,0,0.1394
1,2013,11,10,0,0,0.2001
1,2013,11,10,1,0,0.1291
1,2013,11,10,2,0,0.1268
1,2013,11,10,3,0,0.2051
1,2013,11,10,4,0,0.2016
1,2013,11,10,5,0,0.2016
1,2013,11,10,6,0,0.2051
1,2013,11,10,7,0,0.2078
1,2013,11,10,8,0,0.2042
1,2013,11,10,9,0,0.1491
1,2013,11,10,10,0,0.0000
1,2013,11,10,11,0,0.1476
1,2013,11,10,12,0,0.1896
1,2013,11,10,13,0,0.1299
1,2013,11,10,14,0,0.1898
1,2013,11,10,15,0,0.1228
1,2013,11,10,16,0,0.1556
1,2013,11,10,17,0,0.1380
1,2013,11,10,18,0,0.1660
1,2013,11,10,19,0,0.0000
1,2013,11,10,20,0,0.0000
1,2013,11,10,21,0,0.1895
1,2013,11,10,22,0,0.1264
1,2013,11,10,23,0,0.1271
1,2013,11,11,0,0,0.1781
1,2013,11,11,1,0,0.1554
1,2013,11,11,2,0,0.1490
1,2013,11,11,3,0,0.1417
1,2013,11,11,4,0,0.1330
1,2013,11,11,5,0,0.1968
1,2013,11,11,6,0,0.1358
1,2013,11,11,7,0,0.1269
1,2013,11,11,8,0,0.0237
1,2013,11,11,9,0,0.0228
1,2013,11,11,10,0,0.0228
1,2013,11,11,11,0,0.0000
1,2013,11,11,12,0,0.0312
1,2013,11,11,13,0,0.0316
1,2013,11,11,14,0,0.0000
1,2013,11,11,15,0,0.0194
1,2013,11,11,16,0,0.0187
1,2013,11,11,17,0,0.0187
1,2013,11,11,18,0,0.0237
1,2013,11,11,19,0,0.0251
1,2013,11,11,20,0,0.0000
1,2013,11,11,21,0,0.0000
1,2013,11,11,22,0,0.1466
1,2013,11,11,23,0,0.1466
1,2013,11,12,0,0,0.1232
1,2013,11,12,1,0,0.1292
1,2013,11,12,2,0,0.1373
1,2013,11,12,3,0,0.1460
1,2013,11,12,4,0,0.1410
1,2013,11,12,5,0,0.1531
1,2013,11,12,6,0,0.1531
1,2013,11,12,7,0,0.1319
1,2013,11,12,8,0,0.1383
1,2013,11,12,9,0,0.1450
1,2013,11,12,10,0,0.1821
1,2013,11,12,11,0,0.0000
1,2013,11,12,12,0,0.1572
1,2013,11,12,13,0,0.1615
1,2013,11,12,14,0,0.1615
1,2013,11,12,15,0,0.1593
1,2013,11,12,16,0,0.1578
1,2013,11,12,17,0,0.1496
1,2013,11,12,18,0,0.1698
1,2013,11,12,19,0,0.1750
1,2013,11,12,20,0,0.1640
1,2013,11,12,21,0,0.1640
1,2013,11,12,22,0,0.1507
1,2013,11,12,23,0,0.1658
1,2013,11,13,0,0,0.1601
1,2013,11,13,1,0,0.1603
1,2013,11,13,2,0,0.0000
1,2013,11,13,3,0,0.1586
1,2013,11,13,4,0,0.1728
1,2013,11,13,5,0,0.1639
1,2013,11,13,6,0,0.1503
1,2013,11,13,7,0,0.1610
1,2013,11,13,8,0,0.1473
1,2013,11,13,9,0,0.1587
1,2013,11,13,10,0,0.0000
1,2013,11,13,11,0,0.1961
